video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"h6Rbzj98aUQ","Hina & Perlekeh Orang Melayu, JAKEL Diboikot. Adiputra kata STUPID.Netizen Cadang Beli Baju EBIT LEW","2020-05-04T10:47:38Z","UC-3S5Kc7AOvZ9r5P8Hqa4Mg","Budiey Channel","25","20.17.05","USTAZ EBIT LEW|ABU SYAFFIQ|NAJIB RAZAK|QI RAZALI|COVID 19|DRAMA SETAN|APINK|VIRUS|CORONA|GOT7|AZARRA|ALIFF SYUKRI|MV BTS|PICKUPLINE|SITI NURHALIZA|MUHYIDDIN YASSIN|ALIEF IRFAN|DRAMA SPONTAN|RESEPI MAKANAN|USTAZ KAZIM|PUASA|RAMADAN|WAKTU BERBUKA|CHOMBI|RINDU|ANWAR|LANDO|SETANGGI SYURGA|PELUANG KEDUA|HAEL HUSAINI|AMIN IDRIS|SAMAN|EBIT|LEW|NAJIB|RAZAK|OGY AHMAD DAUD|NCT DREAM|SATHIYAMA|GENG MAT BODOH|JAKEL|MUSAFFAR|FAKE LOVE|NAMEWEE|FUNNY|ADIPUTRA|BUTIK","652904","7468","1011","3676","https://i.ytimg.com/vi/h6Rbzj98aUQ/default.jpg","False","False","https://instagram.com/budiey - Follow My Instagramhttp://youtube.com/budieychannel - Click to Subscribe!http://budiey.com - Visit My Blog!http://facebook.com/BudieyDotCom - Become a Fan!http://twitter.com/budiey - Follow Me!"
"r1WLuRUdsUI","【ENG SUB】《向往的生活4》第1期 完整版：黄磊爆料周迅拍戏黑历史 彭昱畅郭麒麟下地种西瓜 Back to field S4 EP1【湖南卫视官方HD】","2020-05-09T14:00:10Z","UC1pHFqCMAIHP8gr4lYGtNLA","湖南卫视芒果TV官方频道 China HunanTV Official Channel","24","20.17.05","向往的生活4|向往的生活 完整版|何炅|黄磊|Henry|彭昱畅|张子枫|宋威龙|向往的生活 宋威龙|向往的生活4何炅|向往的生活4黄磊|向往的生活4彭昱畅|向往的生活4张子枫|向往的生活4先导片|向往的生活4EP1|向往的生活4第一期|向往的生活4第1期|向往的生活4周迅|周迅向往的生活4|包烧鸡脚筋|向往的生活4 包烧鸡脚筋|包烧鸡脚筋 向往的生活|向往的生活4完整版|向往的生活4 张婧仪|张婧仪 向往的生活4|郭麒麟 向往的生活4|向往的生活4 郭麒麟|何炅向往的生活4|黄磊向往的生活4|彭昱畅向往的生活4|张子枫向往的生活4|向往的生活4 彩云之南|向往的生活4 云南篇|向往的生活4 周迅|向往的生活4 黄晓明|向往的生活4 汪苏泷|向往的生活4 小H|向往的生活4 小O|Back to field|向往的生活4 刘宪华|向往的生活4 Henry|Henry 向往的生活4 小不点|向往的生活4 锅碗瓢盆|向往的生活4 彩灯","1553215","8691","591","2008","https://i.ytimg.com/vi/r1WLuRUdsUI/default.jpg","False","False","何炅黄磊彭昱畅张子枫喊你们回家吃饭！每周五10:00PM(CST)芒果TV国际APP上线：https://apple.co/2WIugEN（IOS）https://bit.ly/2U9FBMd（Android）Download MGTV APP To Watch Full EpisodesMGTV PC：https://bit.ly/3aSGgXs《向往的生活4》完整版：https://bit.ly/3bTg2Wm《向往的生活4》花絮预告：https://bit.ly/2xjzyfp《向往的生活3》完整版：https://bit.ly/2VBKnBz《向往的生活2》完整版：https://bit.ly/3aHY5Jq《向往的生活》完整版：https://bit.ly/2vxDQPo《向往的生活》精彩花絮合集：http://bit.ly/2vMmZYY★ 欢迎订阅湖南卫视其他官方频道 ★湖南卫视官方YouTube频道：http://bit.ly/MGTV_official明星大侦探官方YouTube频道：http://bit.ly/MXDZT_official  芒果TV音乐YouTube频道：http://bit.ly/MGMTV_official芒果TV心动YouTube频道：http://bit.ly/FancyLove_official芒果TV生活风尚YouTube频道：http://bit.ly/MGTVlifestyle_official芒果TV家庭YouTube频道：http://bit.ly/MGTV-Family_official芒果TV爱豆娱乐站YouTube频道：http://bit.ly/MGTVMGTVIdol-official芒果TV青春剧场YouTube频道：http://bit.ly/MGDTV_official芒果TV看见好时光YouTube频道：http://bit.ly/MGTVSeries_official芒果TV会员Youtube频道：http://bit.ly/MGTV_VIPMGTV English Official Channel: http://bit.ly/MGTVEnglish_official★ 热播综艺完整版 ★《歌手·当打之年》完整版：http://bit.ly/Singer2020Full《我们的乐队》完整版：https://bit.ly/2J1TKF0《妙手神探》完整版：https://bit.ly/39YLqRo《婚前21天》完整版：http://bit.ly/2PRbmqX《朋友请听好》完整版：http://bit.ly/2QfT96P《我家那闺女2》完整版：http://bit.ly/30E5Cov《一键倾心》完整版：http://bit.ly/378k3nd                                                                                   《快乐大本营》完整版：http://bit.ly/2s0q3vm《天天向上2020》完整版：http://bit.ly/35E2idQ《天天向上2019》完整版：http://bit.ly/2SsNOYJ★ 热播剧集看翻天 ★王冠逸、徐好《楼下女友请签收》完整版：http://bit.ly/2tpXv2c赵昭仪、袁昊《一夜新娘》完整版：http://bit.ly/35PnsGv何花、罗一航《手可摘星辰》完整版：http://bit.ly/2IdXpz5任嘉伦、谭松韵《锦衣之下》完整版：http://bit.ly/2Qs8sIu张轩睿、戚砚笛《身为一个胖子》完整版：http://bit.ly/2YQ035D张雨剑、许晓诺《拜托，请你爱我》完整版：http://bit.ly/2tKvYJf吕小雨、孙泽源《时光与你都很甜》完整版：http://bit.ly/37ciFPJ颖儿、郑元畅《乔安你好》完整版：http://bit.ly/2Obbscs杨幂、霍建华《筑梦情缘》完整版：http://bit.ly/2OlhyG6王一博、王子璇《陪你到世界之巅》完整版：http://bit.ly/2DKh9Io★更多官方信息 欢迎关注我们社交网络页面★ 中国湖南卫视官方Facebook: https://www.facebook.com/hntvchina 中国湖南卫视官方Twitter: https://twitter.com/HUNANTVCHINA 中国湖南卫视官方Instagram: https://www.instagram.com/mgtv#向往的生活4 #何炅 #黄磊 #彭昱畅 #张子枫"
"jttYN0_5q4g","[PENUH] Perutusan Khas Perdana Menteri | 10 Mei 2020","2020-05-10T06:24:56Z","UC2p8wkJVSjsMsRv0MjTikgA","Buletin TV3","25","20.17.05","[none]","393365","7265","517","1199","https://i.ytimg.com/vi/jttYN0_5q4g/default.jpg","False","False","Strim langsung Perutusan Khas Perdana Menteri, Tan Sri Muhyiddin Yassin."
"2xpeSFixu_I","Raya Online - Zero & Kengkawan (Official Music Video)","2020-05-14T12:30:46Z","UC7IB3wgfAPw3i3zYyEREu-A","KRU Music","10","20.17.05","Krumusic|di pagi aidilfitri|hari raya|ALYSSA|DANIEL (LAWAK SOLO)|Hari Raya Aidilfitri|Lagu Raya|KRU Music|Di Pagi Aidilfitri|Erti Aidilfitri|10 Jari Aidilfitri|lawak solo|zero|syahmi sazli|Yoe Parey|Asif Suhaimi|Kampung People|Hantu Kak Limah|Zombie Kampung Pisang|Manap Karaoke|diaadadimanamana|balik kampung|Selamat Hari Raya|Syif Malam Raya|Syawal Ini|Raya Online","231951","13833","269","521","https://i.ytimg.com/vi/2xpeSFixu_I/default.jpg","False","False","Lagu Tema Filem Syif Malam RayaArtis : Alyssa, Sharif (Zero), Atu (Zero), Saiful (Zero), Syahmi Sazli, Asif Suhaimi, Yoe Parey, Daniel (Lawak Solo)Komposer : AzmeerLirik : SenibayanListen to Raya Online: https://lnkfi.re/6G8wW7vlConnect with us now:▶ Official: https://www.krumusic.com/▶ Instagram (KRU Music): https://www.instagram.com/kru.music/?hl=en▶ Facebook (KRU Music): https://www.facebook.com/krumuzik/▶ Twitter (KRU Music): https://twitter.com/KRUMuzik#Zero, #SyahmiSazli #YoeParey #AsifSuhaimi"
"aNcSie_LoMw","JANGE KELIK LAA WEII - Eddie Hamid, Man Khan, Aris Kapilla","2020-05-02T13:00:13Z","UC0SYxeBBqLl-ltE295p1gHg","Nova Music Videos","10","20.17.05","[none]","546910","15545","372","1478","https://i.ytimg.com/vi/aNcSie_LoMw/default.jpg","False","False","JANGE KELIK LA WEI.Nyanyian - Eddie Hamid, Man Khan, Aris Kapilla.#laguRayaCovid19Sesuai untuk perantau - perantau  yg tidak dapat pulang beraya ke kampung halaman.For artist show bookings/enquiries, please contact Prakesh (NOVA) at : 012-2323707"
"0TlPFAub0W4","【創造營2020】四葉草甜唱原創《老公公老婆婆》 加碼《好想你》打敗勁敵獲好評！（CHUANG2020）","2020-05-09T13:30:00Z","UCIECJyQ6meDyN-UnVHgXAMA","台灣達人秀","23","20.17.05","創造營2020|CHUANG2020|朱主愛|黃子韜|鹿晗|宋茜|女團|girlgroup|produce2020|劉些寧|鄭乃馨|Malaysia|馬來西亞","768817","12979","288","1682","https://i.ytimg.com/vi/0TlPFAub0W4/default.jpg","False","False","#創造營2020 #CHUANG2020 #四葉草 #朱主愛#老公公老婆婆 #好想你#黃子韜 #鹿晗 #宋茜 #毛不易 #女團人美歌甜～四葉草一出場就是戀愛的感覺啊！😍  影片： WeTV Taiwan 提供授權看更多娛樂新聞在這邊 https://bit.ly/2Vggw1s#台灣達人秀 #達人秀影音 #達人秀新聞 #熱門陸綜達人秀官方網站►https://ttshow.tw/達人秀官方fb►https://goo.gl/vchPuZ達人秀官方Youtube►http://bit.ly/ttyoutu達人秀官方instagram►http://bit.ly/ttshowig【聯絡我們】超人氣新媒體 Supermedia&Crespark官方網站  https://www.supermedia.cool客服信箱  service@supermedia.cool"
"QlqlcWd-WQc","Jabatan Imigresen gempur warga asing di pasar borong","2020-05-11T09:06:23Z","UC5dYmq91e5_g54krpO06NJw","Astro Awani","25","20.17.05","pasar borong kuala lumpur|pasar borong|yt|gempur|warga asing|imigresen|jabatan imigresen","154608","1697","91","667","https://i.ytimg.com/vi/QlqlcWd-WQc/default.jpg","False","False","Lambakan pekerja warga Bangladesh, India, Myanmar dan Nepal di Pasar Borong Kuala Lumpur memaksa Jabatan Imigresen Malaysia menggepur lubuk warga asing, walaupun dalam tempoh Perintah Kawalan Pergerakan Bersyarat (PKPB).Serbuan mengejut itu bermula jam 8.30 pagi tadi.SUBSCRIBE now!https://www.youtube.com/user/njoiawani?sub_confirmation=1Visit https://beta.astroawani.com/ for more newAstro AWANI LIVE http://www.astroawani.com/videos/liveSocial Media:FACEBOOK https://www.facebook.com/astroawaniTWITTER https://twitter.com/501AwaniINSTAGRAM https://www.instagram.com/501awaniTELEGRAM https://t.me/astroawani#NormalBaharu #DisiplinMalaysia kita mampu #HapusCOVID19 #AWANINews #AstroAWANI #BeritaTerkini #BuletinAWANI #BeritaSemasa #AWANI745 #BeritaMalaysia #BeritaUtamaHariIni"
"k8gx-C7GCGU","DAY6 Zombie M/V","2020-05-11T08:59:52Z","UCaO6TYtlC8U5ttz62hTrZgg","jypentertainment","10","20.17.05","JYP Entertainmnet|DAY6|데이식스|DAY6 Jae|DAY6 Young K|DAY6 Sungjin|DAY6 Wonpil|DAY6 Dowoon|DAY6 제이|DAY6 영케이|DAY6 성진|DAY6 원필|DAY6 도운|데이식스 Jae|데이식스 Young K|데이식스 제이|데이식스 영케이|데이식스 성진|데이식스 원필|데이식스 도운|Jae|Young K|Sungjin|Wonpil|Dowoon|제이|영케이|성진|원필|도운|The Book of Us|DAY6 The Book of Us|DAY6 The Book of Us The Demon|DAY6 Zombie MV|데이식스 Zombie 뮤비|The Book of Us The Demon|DAY6 Zombie|DAY6 Zombie Music Video|데이식스 뮤비|DAY6 MV","4902887","670589","2982","61034","https://i.ytimg.com/vi/k8gx-C7GCGU/default.jpg","False","False","DAY6 Zombie M/VListen to DAY6 The Book of Us : The Demon iTunes & Apple Music : https://apple.co/2YR7QCfSpotify : https://spoti.fi/2YR5OSDDAY6 Official YouTube: http://www.youtube.com/c/DAY6OfficialDAY6 Official Facebook: http://www.facebook.com/DAY6OfficialDAY6 Official Twitter: http://www.twitter.com/DAY6OfficialDAY6 Official Fan's: http://fans.jype.com/DAY6DAY6 Official Homepage: http://DAY6.jype.comCopyrights 2020 ⓒ JYP Entertainment. All Rights Reserved."
"Cv5-Paz7ycU","奶奶 VS 孙子【烹饪大对决】究竟谁胜谁负？结果惊人...","2020-05-15T12:00:14Z","UCDLCgHxSHGMUxOcbeJpuzsw","Bryson Lew 刘铠翔","24","20.17.05","bryson|Bryson lew 刘铠翔|马来西亚|Malaysia youtuber|不来神|我爱你挑战|bryson 奶奶|奶奶 vs 孙子|烹饪比赛|cooking show|bryson 煮饭|炒饭|扬州炒饭|不来神 奶奶","247588","13197","162","1298","https://i.ytimg.com/vi/Cv5-Paz7ycU/default.jpg","False","False","每家每户煮的扬州炒饭都有自己的味道 而我奶奶的炒饭...有奶奶味~吃货和颜控最爱的美食拟人 RPG《食物语》推出新马版啦！现在预约就可领取本地限定食魂「肉骨茶」！#食物语新马版 #吃货颜控都在玩 #宅家食物语大赛点击链接为我们投票，还可以抽取《食物语新马版》限定周边和游戏奖励哦~→https://bit.ly/3cakFLN【游戏预约】https://bit.ly/39xepvf#食物语新马版 #吃货颜控都在玩 #宅家食物语大赛 #美食变成人"
"9hM3MZoB7Fg","12 Best Spy Hacks You Should Know","2020-05-13T19:00:04Z","UCIJ44QRtVGm_gBh_deuL5ow","Troom Troom SELECT","26","20.17.05","Best Spy Hacks You Should Know|spy hacks|life hacks|diy|spy|diy activities|useful things|diy spy hacks|secret agent|cool spy hacks|spy games|secret agent tools|how to|tricks|funny life hacks|super spy hacks|tips|secret hacks|funny ideas|diy tips|spy crafts|funny hacks|creative ideas|ultimate spy hacks|007|somthing funny|spy camera|easy life hacks|simple life hacks|spy tips|james bond|spy hack lifes|troom troom select","2405810","31821","2370","1694","https://i.ytimg.com/vi/9hM3MZoB7Fg/default.jpg","False","False","Subscribe Here: https://www.youtube.com/channel/UCIJ44QRtVGm_gBh_deuL5ow?sub_confirmation=1Things You Do When You're Home Alone / Funny Situations: https://youtu.be/ND44KGvc-pI?list=PLStfTQaLmLwgNIPT7UKfSMX7NPt7dCBYv&playnext=1Supplies and tools:• TV remote control• Phone• Photograph• Airpods• Notebooks• Pens• Hands gel• Book• Powder• Brushes• Cup• Mug• Balloon• Scissors• Key• Scotch tape• Marker• Soda can• Box cutter• Manicure scissors• Dough• Gelatin• Mug• Burger• Tampon• USB-drive• Hot gun• Laptop• Shadows• Dark clothes• Paints• Palette• Drawing brushes• Soft toys• Hidden camera• Thread and needle• Framed portrait• Fake moustache• Makeup• Hat• Man’s costume• Man’s coat• Black sunglasses• Fake beard• Lamp• Scotch tape• Badge• Balloons• Gift box• Ring• Writing board• Pictures from social media• Marker.Music:Tobu - Deja Vu (Original Mix)http://youtube.com/tobuofficialWatch More Troom Troom SELECT: Popular Videos: 19 Magic Tricks To Impress Your Friends: https://youtu.be/Q5xSe3kqvNA16 Edible School Supplies! Prank Wars!: https://youtu.be/E9aPzuA7sJI19 Life Hacks To Make Your Life Easier: https://youtu.be/PN1D8JKpOgo16 Cool Things You Can Make With Glue Gun: https://youtu.be/ZjB6DPEO7AU14 Hot Glue Gun Life Hacks For Crafting: https://youtu.be/3aAy4smn_rgPopular Playlists:Magic Tricks: https://www.youtube.com/playlist?list=PLStfTQaLmLwj_ApLmpN3wOsYnsIDqKWwoBest pranks: https://www.youtube.com/playlist?list=PLStfTQaLmLwgNIPT7UKfSMX7NPt7dCBYvBack to School:https://www.youtube.com/playlist?list=PLStfTQaLmLwh3UFdm5MCoJu6G3nfhvbSRBest Life Hacks: https://www.youtube.com/playlist?list=PLStfTQaLmLwjMIZoW29M2-zs3s_RXphngHome Decor Ideas: https://www.youtube.com/playlist?list=PLStfTQaLmLwjEC9v9ULlK4hmjBd15MbLiFollow Troom Troom Select:Subscribe: https://www.youtube.com/channel/UCIJ44QRtVGm_gBh_deuL5ow?sub_confirmation=1Instagram: https://www.instagram.com/troom_selectFacebook: https://www.facebook.com/troomhandsPinterest: https://pinterest.com/troomtroom/Troom Troom Español: Subscribe: https://www.youtube.com/channel/UCu6oyJJ6PlkeNNv6n26ZNyA?sub_confirmation=1Troom Troom Française:Subscribe: https://www.youtube.com/channel/UCyNeKmBHI10u4bwYEKimlZA?sub_confirmation=1Troom Troom Russian: Subscribe: https://www.youtube.com/channel/UCq1JpGFxcZTbbOAz010U-og?sub_confirmation=1Troom Troom Deutsch:Subscribe:  https://www.youtube.com/channel/UCzgmxZIlgfH1fgch7OpigIA?sub_confirmation=1Troom Troom Chinese:Subscribe:  https://www.youtube.com/channel/UCV3NWBs2K7pOEGmI4w_2dhg?sub_confirmation=1Troom Troom Português:Subscribe: https://www.youtube.com/channel/UCgCQlMYN2XypwYC2wcR32bA?sub_confirmation=1Troom Troom Japanese:Subscribe: https://www.youtube.com/channel/UCPCwT9JMWPjg6xAWrQxhQaw?sub_confirmation=1About Troom Troom Select: Easy DIY how to video tutorials. DIY Accessories, Scrapbooking Cards, Home Décor, Make Up Tutorials, Life Hacks, and MUCH more! Make it easy! For any business enquires please contact me at: troomtroomdiy@gmail.comQuestion of the Day: did you like spy hacks? Comment Below!Don’t forget to turn on notifications, like, & subscribe!"
"BqrXPV4pYEU","Sathiyama - Mugen Rao feat. Priyashankari ( Official Art Based Music Video )","2020-05-01T14:00:13Z","UCKZvwYhxUjM_YxtMF5LpmRA","IBPStudiosMY","10","20.17.05","Bigg Boss Mugen Rao|Sathiyama Naan Solleren di|Neethan neethan|Yasmin Nadiah|Maya|Abinaya|Mugen Rao Army|Mugenians|biggboss3|#MugenArmy|savemugen|supportmugenrao|VijayTv|BiggBossTamil|BiggBossTamil3|vijaytelevision|bigboss|abiramivenkatachalam|Malaysian tamil independent song|ibp studios|thr raaga|astro ulagam|minnal fm|pu4lyf|stephen zechariah|havoc brothers","1647342","111355","4025","3815","https://i.ytimg.com/vi/BqrXPV4pYEU/default.jpg","False","False","U Mobile Caller Tunes :Part 1 - Type CRM [space] 9798422 & SMS to 28383Part 2 - Type CRM [space] 9798423 & SMS to 28383Part 3 - Type CRM [space] 9798424 & SMS to 28383Digi Caller Tunes : Part 1 - Type CT [space] 1368332 & SMS to 20000Part 2 - Type CT [space] 1368333 & SMS to 20000Part 3 - Type CT [space] 1368334 & SMS to 20000Maxis Caller Ringtones : Part 1 - Dial *131*658007# and press Call/SendPart 2 - Dial *131*658008# and press Call/SendPart 3 - Dial *131*658009# and press Call/SendONCE AGAIN, BOOM! The most anticipated song of Mugen Rao, Sathiyama is finally out. Not the usual one, but this is accompanied with a great visual treat of an art based music video & the melodious voice of PriyashankariFollow Mugen Rao on :Instagram : https://www.instagram.com/themugenraoFacebook : https://www.facebook.com/mugenraofficialTwitter : https://twitter.com/themugenraoYoutube : https://www.youtube.com/channel/UC0ygjE_ECiskKqNUD1m3c1QSpotify : https://open.spotify.com/artist/521uA5nxi1L31JgK6yd2lATik Tok : https://www.tiktok.com/@themugenraoFollow Priyashankari on : Instagram : https://www.instagram.com/priyashankariFacebook : https://www.facebook.com/priyashankariiTwitter : https://twitter.com/Priyashankari2Follow Yasmin Nadiah on : Instagram : https://www.instagram.com/yasminnadiahTik Tok : https://vt.tiktok.com/h4Xbqm/Follow IBP Studios on :Instagram : https://www.instagram.com/ibpstudiosFacebook : https://www.facebook.com/ibpstudiosmyYoutube : https://www.youtube.com/user/ibpstudiosmyWebsite : https://ibpstudiosmy.comListen to Sathiyama on : Spotify : https://open.spotify.com/album/7MRQnV1a5MvQ7PPhymeGxv?si=NmDs1sC0RT2eIMGWPe5Z1wApple Music : https://music.apple.com/my/album/sathiyama-single/1510319594Gaana - https://bit.ly/3aS9qWTJioSaavn - https://bit.ly/2VNPyQoWynk - https://bit.ly/2YkNOzIHungama - https://bit.ly/3d6YYfLRaaga - https://bit.ly/3f4byy8Google Play - https://bit.ly/3d05ftnTitle : SathiyamaArtist : Mugen Rao feat PriyashankariComposed by : Mugen Rao Singer : Mugen Rao & PriyashankariLyrics  : Mugen RaoArrangement : Mugen RaoMusic : Shane ExtremeMix & Master : IBP StudiosArt Based Music Video by : Mr.Graphics Studio (https://www.instagram.com/mr.graphicsstudio)Cast : Mugen Rao, Yasmin NadiahProduction Manager & Editor : Mohamed MuzammilVFX Director & Compositor : Mishan JayVFX Supervisor & Motion Graphic Artist : Aarun Neeresh DevEnvironment Artist : Monica TheseiraCharacter Artist : Pretika SurandranManager : GeriProducer : Coruz Hooks#MugenRao #Sathiyama #IBPstudiosAll tracks produced and published by IBP Studios Sdn Bhd© 2020 IBP Studios Sdn Bhd℗ 2020 Irama Bayu Productions (MACP)All rights reserved"
